ts,symbol,funding_rate,venue
1759590000000,ETH/USD:ETH,8.884780555556e-06,krakenfutures
1759593600000,ETH/USD:ETH,1.02367625e-05,krakenfutures
1759597200000,ETH/USD:ETH,1.3393797222222e-05,krakenfutures
1759600800000,ETH/USD:ETH,1.5912690277778e-05,krakenfutures
1759604400000,ETH/USD:ETH,1.6105783333333e-05,krakenfutures
1759608000000,ETH/USD:ETH,1.6891363888889e-05,krakenfutures
1759611600000,ETH/USD:ETH,1.4676504166667e-05,krakenfutures
1759615200000,ETH/USD:ETH,1.4908211111111e-05,krakenfutures
1759618800000,ETH/USD:ETH,1.7945456944444e-05,krakenfutures
1759622400000,ETH/USD:ETH,1.6648859722222e-05,krakenfutures
1759626000000,ETH/USD:ETH,1.1039169444444e-05,krakenfutures
1759629600000,ETH/USD:ETH,1.6135773611111e-05,krakenfutures
1759633200000,ETH/USD:ETH,1.2755290277778e-05,krakenfutures
1759636800000,ETH/USD:ETH,1.5698855555556e-05,krakenfutures
1759640400000,ETH/USD:ETH,1.5021919444444e-05,krakenfutures
1759644000000,ETH/USD:ETH,1.74195375e-05,krakenfutures
1759647600000,ETH/USD:ETH,1.8754683333333e-05,krakenfutures
1759651200000,ETH/USD:ETH,2.2299077777778e-05,krakenfutures
1759654800000,ETH/USD:ETH,2.3220284722222e-05,krakenfutures
1759658400000,ETH/USD:ETH,2.0259640277778e-05,krakenfutures
1759662000000,ETH/USD:ETH,2.8834552777778e-05,krakenfutures
1759665600000,ETH/USD:ETH,2.3049298611111e-05,krakenfutures
1759669200000,ETH/USD:ETH,1.9930441666667e-05,krakenfutures
1759672800000,ETH/USD:ETH,1.7123665277778e-05,krakenfutures
1759676400000,ETH/USD:ETH,1.4508493055556e-05,krakenfutures
1759680000000,ETH/USD:ETH,1.6644676388889e-05,krakenfutures
1759683600000,ETH/USD:ETH,1.9673118055556e-05,krakenfutures
1759687200000,ETH/USD:ETH,2.1154234722222e-05,krakenfutures
1759690800000,ETH/USD:ETH,1.7330784722222e-05,krakenfutures
1759694400000,ETH/USD:ETH,1.5006355555556e-05,krakenfutures
1759698000000,ETH/USD:ETH,1.6069831944444e-05,krakenfutures
1759701600000,ETH/USD:ETH,1.3761715277778e-05,krakenfutures
1759705200000,ETH/USD:ETH,1.5114988888889e-05,krakenfutures
1759708800000,ETH/USD:ETH,1.4888933333333e-05,krakenfutures
1759712400000,ETH/USD:ETH,1.0979063888889e-05,krakenfutures
1759716000000,ETH/USD:ETH,1.2248115277778e-05,krakenfutures
1759719600000,ETH/USD:ETH,8.0165e-06,krakenfutures
1759723200000,ETH/USD:ETH,1.2127469444444e-05,krakenfutures
1759726800000,ETH/USD:ETH,1.1495990277778e-05,krakenfutures
1759730400000,ETH/USD:ETH,1.4970034722222e-05,krakenfutures
1759734000000,ETH/USD:ETH,1.8403413888889e-05,krakenfutures
1759737600000,ETH/USD:ETH,1.3769248611111e-05,krakenfutures
1759741200000,ETH/USD:ETH,1.9412923611111e-05,krakenfutures
1759744800000,ETH/USD:ETH,1.5471116666667e-05,krakenfutures
1759748400000,ETH/USD:ETH,1.1328004166667e-05,krakenfutures
1759752000000,ETH/USD:ETH,1.7981411111111e-05,krakenfutures
1759755600000,ETH/USD:ETH,1.67613375e-05,krakenfutures
1759759200000,ETH/USD:ETH,1.5158427777778e-05,krakenfutures
1759762800000,ETH/USD:ETH,1.44439625e-05,krakenfutures
1759766400000,ETH/USD:ETH,1.30827125e-05,krakenfutures
1759770000000,ETH/USD:ETH,1.3159580555556e-05,krakenfutures
1759773600000,ETH/USD:ETH,1.4776805555556e-05,krakenfutures
1759777200000,ETH/USD:ETH,1.6231193055556e-05,krakenfutures
1759780800000,ETH/USD:ETH,1.2130040277778e-05,krakenfutures
1759784400000,ETH/USD:ETH,1.6099095833333e-05,krakenfutures
1759788000000,ETH/USD:ETH,1.6330469444444e-05,krakenfutures
1759791600000,ETH/USD:ETH,1.8032447222222e-05,krakenfutures
1759795200000,ETH/USD:ETH,1.23250125e-05,krakenfutures
1759798800000,ETH/USD:ETH,9.153263888889e-06,krakenfutures
1759802400000,ETH/USD:ETH,1.2589676388889e-05,krakenfutures
1759806000000,ETH/USD:ETH,1.2527851388889e-05,krakenfutures
1759809600000,ETH/USD:ETH,1.3981256944444e-05,krakenfutures
1759813200000,ETH/USD:ETH,1.8400190277778e-05,krakenfutures
1759816800000,ETH/USD:ETH,2.0337225e-05,krakenfutures
1759820400000,ETH/USD:ETH,1.5540856944444e-05,krakenfutures
1759824000000,ETH/USD:ETH,1.3825086111111e-05,krakenfutures
1759827600000,ETH/USD:ETH,1.7060158333333e-05,krakenfutures
1759831200000,ETH/USD:ETH,1.9385125e-05,krakenfutures
1759834800000,ETH/USD:ETH,1.6161175e-05,krakenfutures
1759838400000,ETH/USD:ETH,1.6565679166667e-05,krakenfutures
1759842000000,ETH/USD:ETH,1.6373754166667e-05,krakenfutures
1759845600000,ETH/USD:ETH,1.7207206944444e-05,krakenfutures
1759849200000,ETH/USD:ETH,1.9997097222222e-05,krakenfutures
1759852800000,ETH/USD:ETH,1.8810738888889e-05,krakenfutures
1759856400000,ETH/USD:ETH,1.4487154166667e-05,krakenfutures
1759860000000,ETH/USD:ETH,5.164193055556e-06,krakenfutures
1759863600000,ETH/USD:ETH,1.0122476388889e-05,krakenfutures
1759867200000,ETH/USD:ETH,4.772209722222e-06,krakenfutures
1759870800000,ETH/USD:ETH,3.189929166667e-06,krakenfutures
1759874400000,ETH/USD:ETH,7.78205e-06,krakenfutures
1759878000000,ETH/USD:ETH,8.05666666667e-07,krakenfutures
1759881600000,ETH/USD:ETH,6.572376388889e-06,krakenfutures
1759885200000,ETH/USD:ETH,2.545195833333e-06,krakenfutures
1759888800000,ETH/USD:ETH,2.657888888889e-06,krakenfutures
1759892400000,ETH/USD:ETH,-2.620393055556e-06,krakenfutures
1759896000000,ETH/USD:ETH,-2.891955555556e-06,krakenfutures
1759899600000,ETH/USD:ETH,-5.84188888889e-07,krakenfutures
1759903200000,ETH/USD:ETH,6.582143055556e-06,krakenfutures
1759906800000,ETH/USD:ETH,7.20354166667e-07,krakenfutures
1759910400000,ETH/USD:ETH,4.41205555556e-07,krakenfutures
1759914000000,ETH/USD:ETH,-1.727468055556e-06,krakenfutures
1759917600000,ETH/USD:ETH,7.193493055556e-06,krakenfutures
1759921200000,ETH/USD:ETH,8.365333333333e-06,krakenfutures
1759924800000,ETH/USD:ETH,6.361513888889e-06,krakenfutures
1759928400000,ETH/USD:ETH,9.980623611111e-06,krakenfutures
1759932000000,ETH/USD:ETH,4.808290277778e-06,krakenfutures
1759935600000,ETH/USD:ETH,4.8233875e-06,krakenfutures
1759939200000,ETH/USD:ETH,7.616648611111e-06,krakenfutures
1759942800000,ETH/USD:ETH,6.281297222222e-06,krakenfutures
1759946400000,ETH/USD:ETH,6.470927777778e-06,krakenfutures
1759950000000,ETH/USD:ETH,1.2212297222222e-05,krakenfutures
1759953600000,ETH/USD:ETH,9.953351388889e-06,krakenfutures
1759957200000,ETH/USD:ETH,1.5003872222222e-05,krakenfutures
1759960800000,ETH/USD:ETH,1.0554229166667e-05,krakenfutures
1759964400000,ETH/USD:ETH,7.034841666667e-06,krakenfutures
1759968000000,ETH/USD:ETH,3.712934722222e-06,krakenfutures
1759971600000,ETH/USD:ETH,5.782568055556e-06,krakenfutures
1759975200000,ETH/USD:ETH,1.043688888889e-06,krakenfutures
1759978800000,ETH/USD:ETH,1.3472666666667e-05,krakenfutures
1759982400000,ETH/USD:ETH,7.383872222222e-06,krakenfutures
1759986000000,ETH/USD:ETH,6.416706944444e-06,krakenfutures
1759989600000,ETH/USD:ETH,7.0593125e-06,krakenfutures
1759993200000,ETH/USD:ETH,8.304623611111e-06,krakenfutures
1759996800000,ETH/USD:ETH,8.225111637931e-05,krakenfutures
1760000400000,ETH/USD:ETH,1.2208690277778e-05,krakenfutures
1760004000000,ETH/USD:ETH,1.0273556944444e-05,krakenfutures
1760007600000,ETH/USD:ETH,3.217377777778e-06,krakenfutures
1760011200000,ETH/USD:ETH,1.2650676388889e-05,krakenfutures
1760014800000,ETH/USD:ETH,1.6628765277778e-05,krakenfutures
1760018400000,ETH/USD:ETH,1.4240509722222e-05,krakenfutures
1760022000000,ETH/USD:ETH,8.461336111111e-06,krakenfutures
1760025600000,ETH/USD:ETH,1.6178777777778e-05,krakenfutures
1760029200000,ETH/USD:ETH,1.6426198611111e-05,krakenfutures
1760032800000,ETH/USD:ETH,1.7150091666667e-05,krakenfutures
1760036400000,ETH/USD:ETH,2.2120297222222e-05,krakenfutures
1760040000000,ETH/USD:ETH,2.1791083333333e-05,krakenfutures
1760043600000,ETH/USD:ETH,1.6901077777778e-05,krakenfutures
1760047200000,ETH/USD:ETH,2.2933181944444e-05,krakenfutures
1760050800000,ETH/USD:ETH,1.7232538888889e-05,krakenfutures
1760054400000,ETH/USD:ETH,1.6006497222222e-05,krakenfutures
1760058000000,ETH/USD:ETH,1.7501618055556e-05,krakenfutures
1760061600000,ETH/USD:ETH,1.3320966666667e-05,krakenfutures
1760065200000,ETH/USD:ETH,5.566015277778e-06,krakenfutures
1760068800000,ETH/USD:ETH,5.428265277778e-06,krakenfutures
1760072400000,ETH/USD:ETH,6.490123611111e-06,krakenfutures
1760076000000,ETH/USD:ETH,8.177019444444e-06,krakenfutures
1760079600000,ETH/USD:ETH,4.6084125e-06,krakenfutures
1760083200000,ETH/USD:ETH,1.0021383333333e-05,krakenfutures
1760086800000,ETH/USD:ETH,1.9738581944444e-05,krakenfutures
1760090400000,ETH/USD:ETH,1.7502668055556e-05,krakenfutures
1760094000000,ETH/USD:ETH,1.9569705555556e-05,krakenfutures
1760097600000,ETH/USD:ETH,1.7070879166667e-05,krakenfutures
1760101200000,ETH/USD:ETH,1.6320111111111e-05,krakenfutures
1760104800000,ETH/USD:ETH,9.567769444444e-06,krakenfutures
1760108400000,ETH/USD:ETH,1.2184788888889e-05,krakenfutures
1760112000000,ETH/USD:ETH,2.538375e-07,krakenfutures
1760115600000,ETH/USD:ETH,-5.095716666667e-06,krakenfutures
1760119200000,ETH/USD:ETH,1.3009784722222e-05,krakenfutures
1760122800000,ETH/USD:ETH,1.93207e-05,krakenfutures
1760126400000,ETH/USD:ETH,1.71201625e-05,krakenfutures
1760130000000,ETH/USD:ETH,1.6153275862069e-05,krakenfutures
1760133600000,ETH/USD:ETH,-0.000678295866161616,krakenfutures
1760137200000,ETH/USD:ETH,-3.4649983024691e-05,krakenfutures
1760140800000,ETH/USD:ETH,-4.0008820833333e-05,krakenfutures
1760144400000,ETH/USD:ETH,4.9321816666667e-05,krakenfutures
1760148000000,ETH/USD:ETH,4.635934722222e-06,krakenfutures
1760151600000,ETH/USD:ETH,5.350681944444e-06,krakenfutures
1760155200000,ETH/USD:ETH,-7.606720833333e-06,krakenfutures
1760158800000,ETH/USD:ETH,-1.6997897222222e-05,krakenfutures
1760162400000,ETH/USD:ETH,-1.4086147222222e-05,krakenfutures
1760166000000,ETH/USD:ETH,-6.098775e-06,krakenfutures
1760169600000,ETH/USD:ETH,-3.640588888889e-06,krakenfutures
1760173200000,ETH/USD:ETH,1.8807134722222e-05,krakenfutures
1760176800000,ETH/USD:ETH,2.842213888889e-06,krakenfutures
1760180400000,ETH/USD:ETH,1.2151501388889e-05,krakenfutures
1760184000000,ETH/USD:ETH,1.9806308333333e-05,krakenfutures
1760187600000,ETH/USD:ETH,3.2037943055556e-05,krakenfutures
1760191200000,ETH/USD:ETH,2.5373683333333e-05,krakenfutures
1760194800000,ETH/USD:ETH,3.0602806944444e-05,krakenfutures
1760198400000,ETH/USD:ETH,1.6978901388889e-05,krakenfutures
1760202000000,ETH/USD:ETH,2.0309565277778e-05,krakenfutures
1760205600000,ETH/USD:ETH,3.9147772222222e-05,krakenfutures
1760209200000,ETH/USD:ETH,2.0733797222222e-05,krakenfutures
1760212800000,ETH/USD:ETH,-2.0221105555556e-05,krakenfutures
1760216400000,ETH/USD:ETH,4.366976388889e-06,krakenfutures
1760220000000,ETH/USD:ETH,4.126848611111e-06,krakenfutures
1760223600000,ETH/USD:ETH,2.0992766666667e-05,krakenfutures
1760227200000,ETH/USD:ETH,2.5516016666667e-05,krakenfutures
1760230800000,ETH/USD:ETH,1.9998073611111e-05,krakenfutures
1760234400000,ETH/USD:ETH,1.95655375e-05,krakenfutures
1760238000000,ETH/USD:ETH,2.4686873611111e-05,krakenfutures
1760241600000,ETH/USD:ETH,1.6741216666667e-05,krakenfutures
1760245200000,ETH/USD:ETH,1.3174166666667e-05,krakenfutures
1760248800000,ETH/USD:ETH,2.071105e-05,krakenfutures
1760252400000,ETH/USD:ETH,1.6223079166667e-05,krakenfutures
1760256000000,ETH/USD:ETH,1.7992329166667e-05,krakenfutures
1760259600000,ETH/USD:ETH,1.2050133333333e-05,krakenfutures
1760263200000,ETH/USD:ETH,2.1423619444444e-05,krakenfutures
1760266800000,ETH/USD:ETH,1.8857047222222e-05,krakenfutures
1760270400000,ETH/USD:ETH,1.88469e-05,krakenfutures
1760274000000,ETH/USD:ETH,1.7042640277778e-05,krakenfutures
1760277600000,ETH/USD:ETH,1.3979219444444e-05,krakenfutures
1760281200000,ETH/USD:ETH,8.984193055556e-06,krakenfutures
1760284800000,ETH/USD:ETH,-2.7563998611111e-05,krakenfutures
1760288400000,ETH/USD:ETH,-5.425983333333e-06,krakenfutures
1760292000000,ETH/USD:ETH,-4.1573256944444e-05,krakenfutures
1760295600000,ETH/USD:ETH,-1.5218947222222e-05,krakenfutures
1760299200000,ETH/USD:ETH,-1.3379698611111e-05,krakenfutures
1760302800000,ETH/USD:ETH,-8.700276388889e-06,krakenfutures
1760306400000,ETH/USD:ETH,-4.421004166667e-06,krakenfutures
1760310000000,ETH/USD:ETH,-1.878898611111e-06,krakenfutures
1760313600000,ETH/USD:ETH,-1.0790852777778e-05,krakenfutures
1760317200000,ETH/USD:ETH,-2.026623611111e-06,krakenfutures
1760320800000,ETH/USD:ETH,7.82491666667e-07,krakenfutures
1760324400000,ETH/USD:ETH,4.286868055556e-06,krakenfutures
1760328000000,ETH/USD:ETH,5.898768055556e-06,krakenfutures
1760331600000,ETH/USD:ETH,8.928258333333e-06,krakenfutures
1760335200000,ETH/USD:ETH,7.984e-06,krakenfutures
1760338800000,ETH/USD:ETH,5.826402777778e-06,krakenfutures
1760342400000,ETH/USD:ETH,1.7869406944444e-05,krakenfutures
1760346000000,ETH/USD:ETH,2.0172002777778e-05,krakenfutures
1760349600000,ETH/USD:ETH,1.5370251388889e-05,krakenfutures
1760353200000,ETH/USD:ETH,1.3953572222222e-05,krakenfutures
1760356800000,ETH/USD:ETH,1.904622222222e-06,krakenfutures
1760360400000,ETH/USD:ETH,7.32463888889e-07,krakenfutures
1760364000000,ETH/USD:ETH,9.176656944444e-06,krakenfutures
1760367600000,ETH/USD:ETH,2.057919444444e-06,krakenfutures
1760371200000,ETH/USD:ETH,-1.5678468055556e-05,krakenfutures
1760374800000,ETH/USD:ETH,-2.2396806944444e-05,krakenfutures
1760378400000,ETH/USD:ETH,-1.932705e-05,krakenfutures
1760382000000,ETH/USD:ETH,-2.1400504166667e-05,krakenfutures
1760385600000,ETH/USD:ETH,-2.8221556944444e-05,krakenfutures
1760389200000,ETH/USD:ETH,-2.2534729166667e-05,krakenfutures
1760392800000,ETH/USD:ETH,-1.3408904166667e-05,krakenfutures
1760396400000,ETH/USD:ETH,-1.5189944444444e-05,krakenfutures
1760400000000,ETH/USD:ETH,-1.1198422222222e-05,krakenfutures
1760403600000,ETH/USD:ETH,-9.692320833333e-06,krakenfutures
1760407200000,ETH/USD:ETH,-1.35819e-05,krakenfutures
1760410800000,ETH/USD:ETH,-1.1536141666667e-05,krakenfutures
1760414400000,ETH/USD:ETH,1.0361829166667e-05,krakenfutures
1760418000000,ETH/USD:ETH,8.186772222222e-06,krakenfutures
1760421600000,ETH/USD:ETH,1.4160490277778e-05,krakenfutures
1760425200000,ETH/USD:ETH,2.8471204166667e-05,krakenfutures
1760428800000,ETH/USD:ETH,3.4919470833333e-05,krakenfutures
1760432400000,ETH/USD:ETH,3.3291126388889e-05,krakenfutures
1760436000000,ETH/USD:ETH,2.2646552777778e-05,krakenfutures
1760439600000,ETH/USD:ETH,3.0805419444444e-05,krakenfutures
1760443200000,ETH/USD:ETH,9.474209722222e-06,krakenfutures
1760446800000,ETH/USD:ETH,-2.473683333333e-06,krakenfutures
1760450400000,ETH/USD:ETH,5.891880555556e-06,krakenfutures
1760454000000,ETH/USD:ETH,2.8719763888889e-05,krakenfutures
1760457600000,ETH/USD:ETH,1.9125445833333e-05,krakenfutures
1760461200000,ETH/USD:ETH,1.390194444444e-06,krakenfutures
1760464800000,ETH/USD:ETH,-8.1850875e-06,krakenfutures
1760468400000,ETH/USD:ETH,-7.864693055556e-06,krakenfutures
1760472000000,ETH/USD:ETH,-3.9704625e-06,krakenfutures
1760475600000,ETH/USD:ETH,8.423444444444e-06,krakenfutures
1760479200000,ETH/USD:ETH,3.762281944444e-06,krakenfutures
1760482800000,ETH/USD:ETH,2.323120833333e-06,krakenfutures
1760486400000,ETH/USD:ETH,8.606386111111e-06,krakenfutures
1760490000000,ETH/USD:ETH,9.20252777778e-07,krakenfutures
1760493600000,ETH/USD:ETH,-3.431801388889e-06,krakenfutures
1760497200000,ETH/USD:ETH,3.79251388889e-07,krakenfutures
1760500800000,ETH/USD:ETH,-6.60777777778e-07,krakenfutures
1760504400000,ETH/USD:ETH,-3.52461111111e-07,krakenfutures
1760508000000,ETH/USD:ETH,-2.687205555556e-06,krakenfutures
1760511600000,ETH/USD:ETH,-3.956963888889e-06,krakenfutures
1760515200000,ETH/USD:ETH,-3.556386111111e-06,krakenfutures
1760518800000,ETH/USD:ETH,8.596005555556e-06,krakenfutures
1760522400000,ETH/USD:ETH,-4.051705555556e-06,krakenfutures
1760526000000,ETH/USD:ETH,-7.219797222222e-06,krakenfutures
1760529600000,ETH/USD:ETH,-9.114279166667e-06,krakenfutures
1760533200000,ETH/USD:ETH,-1.0443733333333e-05,krakenfutures
1760536800000,ETH/USD:ETH,-9.000905555556e-06,krakenfutures
1760540400000,ETH/USD:ETH,-6.484506944444e-06,krakenfutures
1760544000000,ETH/USD:ETH,2.786683333333e-06,krakenfutures
1760547600000,ETH/USD:ETH,-1.2845245833333e-05,krakenfutures
1760551200000,ETH/USD:ETH,-5.833322222222e-06,krakenfutures
1760554800000,ETH/USD:ETH,-1.305916666667e-06,krakenfutures
1760558400000,ETH/USD:ETH,-3.074958333333e-06,krakenfutures
1760562000000,ETH/USD:ETH,-4.0336111111e-08,krakenfutures
1760565600000,ETH/USD:ETH,3.137763888889e-06,krakenfutures
1760569200000,ETH/USD:ETH,4.09880555556e-07,krakenfutures
1760572800000,ETH/USD:ETH,2.654336111111e-06,krakenfutures
1760576400000,ETH/USD:ETH,3.784638888889e-06,krakenfutures
1760580000000,ETH/USD:ETH,5.995605555556e-06,krakenfutures
1760583600000,ETH/USD:ETH,-1.446965277778e-06,krakenfutures
1760587200000,ETH/USD:ETH,4.571363888889e-06,krakenfutures
1760590800000,ETH/USD:ETH,3.03755e-06,krakenfutures
1760594400000,ETH/USD:ETH,3.9133625e-06,krakenfutures
1760598000000,ETH/USD:ETH,3.9716748611111e-05,krakenfutures
1760601600000,ETH/USD:ETH,0.000200634325892857,krakenfutures
1760605200000,ETH/USD:ETH,-3.730063888889e-06,krakenfutures
1760608800000,ETH/USD:ETH,2.7240625e-06,krakenfutures
1760612400000,ETH/USD:ETH,-0.000205953676388889,krakenfutures
1760616000000,ETH/USD:ETH,9.6124927777778e-05,krakenfutures
1760619600000,ETH/USD:ETH,9.5276568055556e-05,krakenfutures
1760623200000,ETH/USD:ETH,3.3416368055556e-05,krakenfutures
1760626800000,ETH/USD:ETH,6.4287125e-05,krakenfutures
1760630400000,ETH/USD:ETH,7.9391806944444e-05,krakenfutures
1760634000000,ETH/USD:ETH,3.6840101388889e-05,krakenfutures
1760637600000,ETH/USD:ETH,3.121125e-06,krakenfutures
1760641200000,ETH/USD:ETH,1.1963205555556e-05,krakenfutures
1760644800000,ETH/USD:ETH,3.2739122222222e-05,krakenfutures
1760648400000,ETH/USD:ETH,4.7425830555556e-05,krakenfutures
1760652000000,ETH/USD:ETH,1.5566426388889e-05,krakenfutures
1760655600000,ETH/USD:ETH,2.1613470833333e-05,krakenfutures
1760659200000,ETH/USD:ETH,1.8320506944444e-05,krakenfutures
1760662800000,ETH/USD:ETH,1.8131045833333e-05,krakenfutures
1760666400000,ETH/USD:ETH,9.831865277778e-06,krakenfutures
1760670000000,ETH/USD:ETH,-4.398819444444e-06,krakenfutures
1760673600000,ETH/USD:ETH,-1.840294444444e-06,krakenfutures
1760677200000,ETH/USD:ETH,1.1908375e-06,krakenfutures
1760680800000,ETH/USD:ETH,7.077575e-06,krakenfutures
1760684400000,ETH/USD:ETH,-1.5338125e-06,krakenfutures
1760688000000,ETH/USD:ETH,3.7137733333333e-05,krakenfutures
1760691600000,ETH/USD:ETH,0.000989440613888889,krakenfutures
1760695200000,ETH/USD:ETH,0.000515771501388889,krakenfutures
1760698800000,ETH/USD:ETH,0.00082662385,krakenfutures
1760702400000,ETH/USD:ETH,8.9598195833333e-05,krakenfutures
1760706000000,ETH/USD:ETH,3.3515854166667e-05,krakenfutures
1760709600000,ETH/USD:ETH,0.000173961690277778,krakenfutures
1760713200000,ETH/USD:ETH,0.000231592872222222,krakenfutures
1760716800000,ETH/USD:ETH,0.000204417051388889,krakenfutures
1760720400000,ETH/USD:ETH,8.0228170833333e-05,krakenfutures
1760724000000,ETH/USD:ETH,9.5373398611111e-05,krakenfutures
1760727600000,ETH/USD:ETH,9.6003241666667e-05,krakenfutures
1760731200000,ETH/USD:ETH,9.2886111111111e-05,krakenfutures
1760734800000,ETH/USD:ETH,0.000116808569444444,krakenfutures
1760738400000,ETH/USD:ETH,4.8082373611111e-05,krakenfutures
1760742000000,ETH/USD:ETH,2.2920091666667e-05,krakenfutures
1760745600000,ETH/USD:ETH,9.27694444444e-07,krakenfutures
1760749200000,ETH/USD:ETH,-4.19125e-07,krakenfutures
1760752800000,ETH/USD:ETH,1.4626388888889e-05,krakenfutures
1760756400000,ETH/USD:ETH,-4.968419444444e-06,krakenfutures
1760760000000,ETH/USD:ETH,2.0383875e-06,krakenfutures
1760763600000,ETH/USD:ETH,1.337995833333e-06,krakenfutures
1760767200000,ETH/USD:ETH,-4.0992125e-06,krakenfutures
1760770800000,ETH/USD:ETH,3.037555555556e-06,krakenfutures
1760774400000,ETH/USD:ETH,2.8420506944444e-05,krakenfutures
1760778000000,ETH/USD:ETH,2.873555555556e-06,krakenfutures
1760781600000,ETH/USD:ETH,-1.5378015277778e-05,krakenfutures
1760785200000,ETH/USD:ETH,0.000255559804166667,krakenfutures
1760788800000,ETH/USD:ETH,0.000554275936111111,krakenfutures
1760792400000,ETH/USD:ETH,0.000461640901388889,krakenfutures
1760796000000,ETH/USD:ETH,0.000165009654166667,krakenfutures
1760799600000,ETH/USD:ETH,0.000341685573611111,krakenfutures
1760803200000,ETH/USD:ETH,9.9017633333333e-05,krakenfutures
1760806800000,ETH/USD:ETH,0.000391711666666667,krakenfutures
1760810400000,ETH/USD:ETH,3.4162884722222e-05,krakenfutures
1760814000000,ETH/USD:ETH,0.000141057102777778,krakenfutures
1760817600000,ETH/USD:ETH,5.6553298611111e-05,krakenfutures
1760821200000,ETH/USD:ETH,1.3121069444444e-05,krakenfutures
1760824800000,ETH/USD:ETH,1.0596320833333e-05,krakenfutures
1760828400000,ETH/USD:ETH,9.524113888889e-06,krakenfutures
1760832000000,ETH/USD:ETH,1.5572270833333e-05,krakenfutures
1760835600000,ETH/USD:ETH,9.180558333333e-06,krakenfutures
1760839200000,ETH/USD:ETH,2.5352695833333e-05,krakenfutures
1760842800000,ETH/USD:ETH,2.4357790277778e-05,krakenfutures
1760846400000,ETH/USD:ETH,3.3422794444444e-05,krakenfutures
1760850000000,ETH/USD:ETH,7.807479166667e-06,krakenfutures
1760853600000,ETH/USD:ETH,1.3160491666667e-05,krakenfutures
1760857200000,ETH/USD:ETH,1.0443915277778e-05,krakenfutures
1760860800000,ETH/USD:ETH,7.186765277778e-06,krakenfutures
1760864400000,ETH/USD:ETH,1.1875609722222e-05,krakenfutures
1760868000000,ETH/USD:ETH,1.981335e-05,krakenfutures
1760871600000,ETH/USD:ETH,2.5292298611111e-05,krakenfutures
1760875200000,ETH/USD:ETH,8.557e-07,krakenfutures
1760878800000,ETH/USD:ETH,1.8966006944444e-05,krakenfutures
1760882400000,ETH/USD:ETH,2.53162625e-05,krakenfutures
1760886000000,ETH/USD:ETH,3.0653391666667e-05,krakenfutures
1760889600000,ETH/USD:ETH,-8.429027777778e-06,krakenfutures
1760893200000,ETH/USD:ETH,1.3883054166667e-05,krakenfutures
1760896800000,ETH/USD:ETH,9.251793055556e-06,krakenfutures
1760900400000,ETH/USD:ETH,8.360155555556e-06,krakenfutures
1760904000000,ETH/USD:ETH,8.599259722222e-06,krakenfutures
1760907600000,ETH/USD:ETH,1.0540201388889e-05,krakenfutures
1760911200000,ETH/USD:ETH,8.674588888889e-06,krakenfutures
1760914800000,ETH/USD:ETH,1.3735408333333e-05,krakenfutures
1760918400000,ETH/USD:ETH,6.144611111111e-06,krakenfutures
1760922000000,ETH/USD:ETH,7.812686111111e-06,krakenfutures
1760925600000,ETH/USD:ETH,0.000306619534722222,krakenfutures
1760929200000,ETH/USD:ETH,0.000155192776388889,krakenfutures
1760932800000,ETH/USD:ETH,0.0004095273875,krakenfutures
1760936400000,ETH/USD:ETH,0.000117890056944444,krakenfutures
1760940000000,ETH/USD:ETH,9.3634484722222e-05,krakenfutures
1760943600000,ETH/USD:ETH,7.2933390277778e-05,krakenfutures
1760947200000,ETH/USD:ETH,0.000138059713888889,krakenfutures
1760950800000,ETH/USD:ETH,0.000232925188888889,krakenfutures
1760954400000,ETH/USD:ETH,2.808254166667e-06,krakenfutures
1760958000000,ETH/USD:ETH,-4.6099125e-06,krakenfutures
1760961600000,ETH/USD:ETH,2.2869970833333e-05,krakenfutures
1760965200000,ETH/USD:ETH,-3.269491666667e-06,krakenfutures
1760968800000,ETH/USD:ETH,3.74479166667e-07,krakenfutures
1760972400000,ETH/USD:ETH,6.926833333333e-06,krakenfutures
1760976000000,ETH/USD:ETH,4.103556944444e-06,krakenfutures
1760979600000,ETH/USD:ETH,8.5147170833333e-05,krakenfutures
1760983200000,ETH/USD:ETH,-2.0679904166667e-05,krakenfutures
1760986800000,ETH/USD:ETH,-1.0100948611111e-05,krakenfutures
1760990400000,ETH/USD:ETH,-1.8460738888889e-05,krakenfutures
1760994000000,ETH/USD:ETH,-1.5056901388889e-05,krakenfutures
1760997600000,ETH/USD:ETH,-1.7210177777778e-05,krakenfutures
1761001200000,ETH/USD:ETH,-1.6141091666667e-05,krakenfutures
1761004800000,ETH/USD:ETH,9.959745833333e-06,krakenfutures
1761008400000,ETH/USD:ETH,2.3956327777778e-05,krakenfutures
1761012000000,ETH/USD:ETH,4.5180826388889e-05,krakenfutures
1761015600000,ETH/USD:ETH,0.000516017505555556,krakenfutures
1761019200000,ETH/USD:ETH,0.000138364709722222,krakenfutures
1761022800000,ETH/USD:ETH,0.000107771508333333,krakenfutures
1761026400000,ETH/USD:ETH,5.6232731944444e-05,krakenfutures
1761030000000,ETH/USD:ETH,9.0100493055556e-05,krakenfutures
1761033600000,ETH/USD:ETH,3.9179013888889e-05,krakenfutures
1761037200000,ETH/USD:ETH,3.4370402777778e-05,krakenfutures
1761040800000,ETH/USD:ETH,4.1181806944444e-05,krakenfutures
1761044400000,ETH/USD:ETH,5.8758419444444e-05,krakenfutures
